id_tweet,majority,source,tweet_text
1341084790003515394,not_sure,Twitter Web App,"      Do I detect some homophobia there?  Bigotry isn't tolerated around here"
1341098855195131907,not_sure,Twitter for iPhone,Hey Jacob say Fag 😏‼️  -tweeted by dream 😁‼️
1341093417196134401,non_homophobic,Twitter for iPhone,Egypt has a problem when women unclothe themselves but no problem at all when a mob of “men” unclothe a 70 year old very modest and religious Coptic woman in a headscarf.   Amazing how their religious bigotry makes them overlook their hypocrisies.
1341094556327096320,non_homophobic,Twitter Web App,"  Wrong. Johnson seduced them with the deceit of Brexit. For those that don't live up north (I do), it is easy to underestimate the strength of both nationalism & petty xenophobia / bigotry. Outside of central city hubs, this feeling is everywhere. And it transcends party politics."
1341061127782993921,non_homophobic,Twitter for iPhone,"         So this should’ve been started back in the spring… Are you now going to put money into making school safe? are you up to explaining  why you and your colleagues voted in favour of racism, homophobia, and bigotry on December 7"
1341083852350091264,homophobic,Twitter for iPhone,    Gay faggot
1341069608770482179,not_sure,Twitter for Android,"Transphobia and other bigotry getting called brave simply because it causes offence or is socially improper is such a  disingenuous argument. If I turned around tomorrow and wrote a column about how eating shit is good actually it wouldn't be hailed as 'fearless journalism'. "
1341099425679044608,non_homophobic,Twitter for iPhone," Chinese people globally have dealt with racism, bigotry, & xenophobia that accompanied this virus. They’ve borne the brunt of targeted racist abuse as a result. The Chinese government may be culpable in its management. But so were governments across the world, including my own."
1341079420359094272,homophobic,Twitter Web App,#Antigay #politician says he’s really #sorry for #tweeting “Where the #white #women at?” to #Black #sheriff.  #LGBTQIA #RepublicanParty #Hate #Bigotry #Homophobia #Racism 
1341099031976669184,homophobic,Twitter for Android,i got his name wrong 👎🏼
1341092641837092864,non_homophobic,Twitter for iPhone,"Idc what nobody say JT lost me when she started fucking Uzi, all that bad bitch talk just to fuck a fag"
1341082317658460160,not_sure,Twitter for iPhone,Bigotry against Pete Buttigieg supporters 
1341077233172144129,homophobic,Twitter for iPhone,"Look how happy that faggot bottom is, when the alpha plants his seed deep inside  "
1341099153741365248,non_homophobic,Twitter Web App,"ok so the bbc dude who praised jk rowling by comparing her to enoch powell was having a bit of fun, right? right??? this is all just a fun joke about how sometimes bigotry sounds appealing when it's written in a simple style but at the end of the day it's still bigotry right?????"
1341083164458958848,non_homophobic,Twitter for iPhone, Your anti-immigrant bigotry has become worn & tedious.  #Resign
1341075377960136704,homophobic,Twitter Web App,"     If we take down everybody that's shown any kind of bigotry or hate, who will be left? You certainly don't approve of any of the dead folks (except civil rights leaders, but a lot of them were filled with hate). I don't know any living ones that fit the bill."
1341054565651660807,non_homophobic,Twitter for iPhone,Congress/AAP supporting Muslims pre-planned riots against Hindus in Delhi for when Trump visited. They did so because Islam teaches them hatred for Hindus & Hinduism & the Congress Party & their media/Bollywood allies fuel that religious bigotry & hatred with lies & propaganda.
1341052540285313025,non_homophobic,Twitter for iPhone,    i can’t call you a fag yet you can call us straggots
1341070835524591616,non_homophobic,Twitter for iPhone," It’s not celebrating bigotry, it’s celebrating a man and his contributions to this country."
1341077237437743106,non_homophobic,Twitter for Android," and ummm i get out of school like 2 hours from now maybe earlier 😌 if you're still awake but then"
1341054631640707073,non_homophobic,Twitter Web App, How do attorneys who believe our Constitution gives waivers for faith-based bigotry get barred & on SCrt?
1341040768597676033,non_homophobic,Twitter for Android,  Just check the website its already there if you tagged them
1341042530570387458,non_homophobic,Twitter for iPhone,Who asked for a fucking poser vanguard party to run a lameduck candidate who yells at trans people
1341065892545835010,non_homophobic,Twitter Web App,"Frank Vaughan is feuding with another Canadian Hatriot #nutter Mark Friesen but believes in the same bigotry and promotion of cranks. Anybody that can't see through this clown and his political analysis is a moron!!!"
1341075495383748608,homophobic,Twitter for iPhone,“You look like a fag bro” 
1341047630936371201,homophobic,IFTTT,"#710 “Hey faggot, put those condoms down and lick on my butthole.” -Lutetia270"
1341024456177840129,not_sure,Twitter Web App,"  Farage be like "" I can\'t figure out why folks see me as a mutant stain .I only flap my arms & mouth for 2 reasons 1)when I gloat at peddling fear & bigotry 2) To maintain my posture because I am weighed down by my lovely EU salary ,perks& fat pension acquired in Brussels lol"" "
1341024166443687941,not_sure,Twitter for iPhone, Yes but it still means faggot
1341075204899016705,non_homophobic,Twitter for iPhone, I’ll be able to spot ur faggot ass from a mile away
1341052932104581126,not_sure,Twitter for iPhone,   Rewind the joke cause you took is far as fuck with n-word pass .. fuck is you talking about !? 🧐😒 dont make a joke on the same people you tweeting to FIT IN WITH stupid .. the bigotry .. now you gets fucking nothing .. 😒 
1341056851220283399,homophobic,Twitter for iPhone, Bro this dudes a fag
1341058360951664646,non_homophobic,Twitter Web App,"""I take absolutely no view on the highly contentious views raised by two high profile people who have been noted for their bigotry, but I will award commendations and plaudits to their (at times, often incoherent) prose while doubling down on that bigotry!"""
1341061183583993857,homophobic,Twitter for iPhone,"Faggot wanna peep my blueprints, I'm like whoa Had to hit the brakes on y'all niggas like whoa"
1341065654263230465,non_homophobic,GroupTweet,"The pro-Trump Jews who sold out the Bible to buy the president's cruel bigotry | Joshua Shanes | Opinion  - "
1341029432174276608,homophobic,Twitter Web App,Watching anime for the first time in months this shits fuckin weird
1341052905047126019,not_sure,Twitter Web App,"What is pathetic about Cyberpunk's absolute failure is the fact that dumb Gamer dorks still won't give a shit about the bigotry in it. They're just pissy its an ugly, buggy trainwreck of a game where they can't fuck more things."
1341025306421981188,not_sure,Twitter Web App,f slur //  CALLOUT POST FOR  (Mara/Marina)  - she says fag online - she made me shitmyself - objectifies men  - made out with me for an hour then got up to cook an omelet
1341076000868864000,homophobic,Twitter Web App,"""And the Enoch Powell Award for Monosyllabic Bigotry 2020 is..."" "
1341052213247008770,non_homophobic,Twitter for Android,"Casual reminder, I don't tolerate intolerance. Fascism and other right wing ideologies aren't welcome. Bigotry on any front isn't welcome, be it based on religion, gender identity, sexuality, race, culture, disability, etc.. I will not argue with you. Kick bricks."
1341036961788735488,not_sure,Twitter for Android, You basically tweets the same thing every few hours and all the idiots enjoying their confirmation bias and bigotry.
1341008445722398721,not_sure,Twitter for Android, Nice one Faggot Isidro
1341034702854041601,non_homophobic,Twitter for iPhone, OH NOOOO
1341025283856609281,non_homophobic,Twitter Web App," Please don\'t confuse evangelical ""Christianity"" with real Christians.  The trump ""Christians"" selectively use the Bible and Jesus\' Word to promote racism, bigotry, hate, and stupidity.  Their pastors are godless grifters that sucker people with a pay to be ""saved"" scam."
1341015940209717248,non_homophobic,Twitter for Android," Obstinacy and bigotry, a heady mix."
1341051486655062019,non_homophobic,Twitter for Android,"   Well thanks for that opinion, which is wrong. We have an expert Advisory Council so that we are not led by bigotry and stereotypes, but by science."
1341014542936059905,non_homophobic,Twitter Web App," Yes absolutely. If Labour keeps kowtowing to red wall Leavers, I will not consider voting for them. Let them drown in their long-held bigotry and focus on hoovering up the younger generations"
1341049286528802818,not_sure,Twitter for iPhone,  Congratulations Decca. Well deserved.  Really disappointed that anti-LGBT+ bigotry is being judged by it’s prose though. This is the result.   We are being targeted as anti-LGBT+ rhetoric becomes mainstream again.  
1341026470781706245,non_homophobic,Twitter Web App,"Pelosi: ""And it is why we have worked to remove other symbols of hate in the Capitol and across our country, including by passing legislation this summer to remove statues of Confederate officials and other representatives of bigotry from the Capitol..."""
